narration_id,participant_id,video_id,start_frame,stop_frame,verb
P01_18_14,P01,P01_18,2088,2224,4
P01_18_142,P01,P01_18,45705,45891,0
P01_18_144,P01,P01_18,46333,46388,3
P01_18_146,P01,P01_18,46588,46667,0
P01_18_147,P01,P01_18,46792,47353,7
P01_18_148,P01,P01_18,47451,48750,7
P01_18_149,P01,P01_18,48100,48780,7
P01_18_15,P01,P01_18,2421,2496,3
P01_18_150,P01,P01_18,48915,49422,7
P01_18_151,P01,P01_18,49428,49569,1
P01_18_152,P01,P01_18,49582,49671,1
P01_18_155,P01,P01_18,50204,50271,3
P01_18_156,P01,P01_18,50294,50406,0
P01_18_157,P01,P01_18,50334,50421,1
P01_18_158,P01,P01_18,50420,50458,1
P01_18_159,P01,P01_18,50462,50544,0
P01_18_160,P01,P01_18,50464,50583,0
P01_18_161,P01,P01_18,50550,50610,1
P01_18_162,P01,P01_18,50745,50788,0
P01_18_163,P01,P01_18,50785,50989,4
P01_18_164,P01,P01_18,51063,51145,3
P01_18_165,P01,P01_18,51136,51273,5
P01_18_166,P01,P01_18,51457,51621,4
P01_18_167,P01,P01_18,51939,51997,0
P01_18_168,P01,P01_18,52210,52253,0
P01_18_169,P01,P01_18,52274,53022,7
P01_18_17,P01,P01_18,2732,2818,1
P01_18_170,P01,P01_18,52998,53323,7
P01_18_171,P01,P01_18,53329,53821,7
P01_18_172,P01,P01_18,53760,55103,7
P01_18_173,P01,P01_18,55132,55174,1
P01_18_174,P01,P01_18,55279,55334,3
P01_18_176,P01,P01_18,55489,55735,0
P01_18_177,P01,P01_18,55806,55919,1
P01_18_178,P01,P01_18,55913,56326,4
P01_18_179,P01,P01_18,55925,56017,3
P01_18_18,P01,P01_18,2839,2910,4
P01_18_180,P01,P01_18,56025,56235,0
P01_18_181,P01,P01_18,56226,56346,4
P01_18_182,P01,P01_18,56355,56496,1
P01_18_183,P01,P01_18,56638,56718,3
P01_18_184,P01,P01_18,56784,56949,0
P01_18_185,P01,P01_18,57150,57285,0
P01_18_186,P01,P01_18,57291,57456,5
P01_18_187,P01,P01_18,57475,57582,5
P01_18_188,P01,P01_18,57609,57693,4
P01_18_189,P01,P01_18,57707,57889,0
P01_18_19,P01,P01_18,2955,3000,0
P01_18_190,P01,P01_18,57852,57927,4
P01_18_191,P01,P01_18,57918,57993,1
P01_18_192,P01,P01_18,57999,58785,3
P01_18_193,P01,P01_18,58788,58863,1
P01_18_195,P01,P01_18,59091,59151,3
P01_18_196,P01,P01_18,59154,59254,0
P01_18_197,P01,P01_18,59298,59394,4
P01_18_199,P01,P01_18,59830,59905,1
P01_18_2,P01,P01_18,595,676,1
P01_18_20,P01,P01_18,3054,3102,1
P01_18_200,P01,P01_18,60303,60374,3
P01_18_201,P01,P01_18,60451,60498,0
P01_18_202,P01,P01_18,60504,60564,4
P01_18_203,P01,P01_18,60651,60742,3
P01_18_204,P01,P01_18,60763,60834,1
P01_18_205,P01,P01_18,60852,60904,0
P01_18_207,P01,P01_18,61162,61368,0
P01_18_208,P01,P01_18,61194,61359,0
P01_18_21,P01,P01_18,3104,3204,0
P01_18_211,P01,P01_18,61519,61812,0
P01_18_212,P01,P01_18,62175,62220,0
P01_18_213,P01,P01_18,62199,62490,4
P01_18_215,P01,P01_18,62335,62531,4
P01_18_216,P01,P01_18,62660,62730,3
P01_18_217,P01,P01_18,62736,62814,5
P01_18_218,P01,P01_18,62808,62860,4
P01_18_219,P01,P01_18,63135,63247,0
P01_18_22,P01,P01_18,3214,3303,3
P01_18_220,P01,P01_18,63425,63493,3
P01_18_222,P01,P01_18,63496,63549,4
P01_18_223,P01,P01_18,63663,63768,6
P01_18_224,P01,P01_18,63755,64201,2
P01_18_226,P01,P01_18,64336,64398,0
P01_18_228,P01,P01_18,64500,64560,1
P01_18_229,P01,P01_18,64600,64666,0
P01_18_23,P01,P01_18,3304,3385,5
P01_18_230,P01,P01_18,64672,64890,2
P01_18_231,P01,P01_18,64859,64911,1
P01_18_232,P01,P01_18,64946,65002,0
P01_18_233,P01,P01_18,65008,65475,2
P01_18_234,P01,P01_18,65472,65502,1
P01_18_235,P01,P01_18,65483,65595,6
P01_18_236,P01,P01_18,65581,66129,2
P01_18_237,P01,P01_18,66181,66337,1
P01_18_238,P01,P01_18,66315,66378,0
P01_18_239,P01,P01_18,66327,66462,2
P01_18_24,P01,P01_18,3440,3508,0
P01_18_240,P01,P01_18,66462,66523,1
P01_18_243,P01,P01_18,66745,66832,0
P01_18_246,P01,P01_18,67281,67348,0
P01_18_247,P01,P01_18,67354,67436,3
P01_18_248,P01,P01_18,67462,67620,6
P01_18_25,P01,P01_18,3543,3574,1
P01_18_251,P01,P01_18,68333,68487,6
P01_18_253,P01,P01_18,68710,68772,0
P01_18_258,P01,P01_18,70318,70404,1
P01_18_259,P01,P01_18,70470,70554,4
P01_18_26,P01,P01_18,3557,3649,0
P01_18_260,P01,P01_18,70594,70641,1
P01_18_261,P01,P01_18,70740,70788,0
P01_18_264,P01,P01_18,71277,71349,0
P01_18_265,P01,P01_18,71620,71801,1
P01_18_266,P01,P01_18,71883,71950,3
P01_18_267,P01,P01_18,71949,72045,0
P01_18_268,P01,P01_18,72049,72094,4
P01_18_269,P01,P01_18,72119,72177,1
P01_18_27,P01,P01_18,3649,3731,0
P01_18_270,P01,P01_18,72376,72445,3
P01_18_271,P01,P01_18,72474,72557,0
P01_18_272,P01,P01_18,72563,72600,4
P01_18_273,P01,P01_18,72665,72718,1
P01_18_275,P01,P01_18,73345,73459,0
P01_18_276,P01,P01_18,73807,74058,3
P01_18_277,P01,P01_18,74182,74542,0
P01_18_278,P01,P01_18,74379,74425,0
P01_18_279,P01,P01_18,74560,74601,0
P01_18_28,P01,P01_18,3751,3831,3
P01_18_280,P01,P01_18,74721,74883,0
P01_18_281,P01,P01_18,74736,75066,1
P01_18_282,P01,P01_18,75166,75213,1
P01_18_283,P01,P01_18,75192,75364,5
P01_18_284,P01,P01_18,75378,75573,0
P01_18_285,P01,P01_18,75571,75609,0
P01_18_286,P01,P01_18,75622,75712,4
P01_18_287,P01,P01_18,75832,76137,1
P01_18_288,P01,P01_18,76335,76427,3
P01_18_289,P01,P01_18,76365,76467,1
P01_18_29,P01,P01_18,3766,3871,5
P01_18_290,P01,P01_18,76936,77008,0
P01_18_294,P01,P01_18,77347,77424,1
P01_18_296,P01,P01_18,77659,77883,0
P01_18_298,P01,P01_18,78426,78523,3
P01_18_299,P01,P01_18,78517,78616,6
P01_18_3,P01,P01_18,656,739,3
P01_18_30,P01,P01_18,3872,3902,4
P01_18_302,P01,P01_18,79471,79522,4
P01_18_303,P01,P01_18,79571,79689,1
P01_18_304,P01,P01_18,79699,79761,6
P01_18_305,P01,P01_18,80137,80217,0
P01_18_306,P01,P01_18,80223,80263,1
P01_18_309,P01,P01_18,82877,82985,0
P01_18_31,P01,P01_18,4029,4111,3
P01_18_311,P01,P01_18,83288,83446,1
P01_18_312,P01,P01_18,83464,83529,0
P01_18_314,P01,P01_18,83961,84052,1
P01_18_316,P01,P01_18,84421,84504,1
P01_18_318,P01,P01_18,84654,84695,0
P01_18_319,P01,P01_18,84667,84731,3
P01_18_32,P01,P01_18,4112,4226,1
P01_18_320,P01,P01_18,84742,84942,5
P01_18_321,P01,P01_18,84961,85037,4
P01_18_322,P01,P01_18,85441,85494,3
P01_18_323,P01,P01_18,85495,85570,0
P01_18_324,P01,P01_18,85572,85610,4
P01_18_325,P01,P01_18,85666,85707,1
P01_18_326,P01,P01_18,85713,85755,0
P01_18_327,P01,P01_18,85753,86358,3
P01_18_33,P01,P01_18,4232,4288,4
P01_18_331,P01,P01_18,87359,87719,4
P01_18_332,P01,P01_18,87733,87788,3
P01_18_334,P01,P01_18,88744,88804,3
P01_18_335,P01,P01_18,88809,89022,0
P01_18_336,P01,P01_18,89034,89098,4
P01_18_337,P01,P01_18,89116,89191,0
P01_18_338,P01,P01_18,89198,89318,1
P01_18_339,P01,P01_18,89346,89442,5
P01_18_34,P01,P01_18,4391,4466,4
P01_18_340,P01,P01_18,89463,89538,4
P01_18_342,P01,P01_18,90810,91002,0
P01_18_344,P01,P01_18,91752,91902,1
P01_18_345,P01,P01_18,92028,92163,0
P01_18_348,P01,P01_18,92447,93039,1
P01_18_349,P01,P01_18,92811,92946,4
P01_18_35,P01,P01_18,4562,5784,7
P01_18_350,P01,P01_18,93064,93170,0
P01_18_351,P01,P01_18,93204,93244,5
P01_18_352,P01,P01_18,93319,93449,3
P01_18_354,P01,P01_18,93559,93669,0
P01_18_357,P01,P01_18,94253,94311,1
P01_18_359,P01,P01_18,96214,96289,0
P01_18_36,P01,P01_18,6303,6425,0
P01_18_362,P01,P01_18,98402,98461,0
P01_18_365,P01,P01_18,100337,100412,0
P01_18_369,P01,P01_18,103706,103756,1
P01_18_370,P01,P01_18,103967,104019,0
P01_18_372,P01,P01_18,104511,104543,1
P01_18_374,P01,P01_18,104683,104718,0
P01_18_375,P01,P01_18,104721,104853,0
P01_18_377,P01,P01_18,105180,105267,1
P01_18_378,P01,P01_18,105298,105408,3
P01_18_379,P01,P01_18,105456,105700,0
P01_18_380,P01,P01_18,105500,105550,4
P01_18_381,P01,P01_18,105543,105699,1
P01_18_382,P01,P01_18,105988,106040,0
P01_18_384,P01,P01_18,106486,106654,1
P01_18_385,P01,P01_18,109498,109643,0
P01_18_387,P01,P01_18,110191,110407,1
P01_18_388,P01,P01_18,110418,110700,0
P01_18_39,P01,P01_18,8020,8193,5
P01_18_392,P01,P01_18,111009,111052,1
P01_18_394,P01,P01_18,111597,111714,0
P01_18_395,P01,P01_18,111704,111794,1
P01_18_396,P01,P01_18,111895,111968,0
P01_18_399,P01,P01_18,112279,112393,0
P01_18_4,P01,P01_18,669,740,3
P01_18_40,P01,P01_18,8283,8376,3
P01_18_402,P01,P01_18,113331,113497,1
P01_18_403,P01,P01_18,113589,113648,0
P01_18_404,P01,P01_18,113623,113683,0
P01_18_405,P01,P01_18,113685,113777,0
P01_18_407,P01,P01_18,114243,114342,1
P01_18_408,P01,P01_18,114348,114446,0
P01_18_409,P01,P01_18,114462,114550,1
P01_18_41,P01,P01_18,8408,8463,3
P01_18_410,P01,P01_18,114667,114751,0
P01_18_411,P01,P01_18,114749,114802,1
P01_18_412,P01,P01_18,115005,115123,0
P01_18_414,P01,P01_18,115453,117002,7
P01_18_415,P01,P01_18,116158,117484,7
P01_18_417,P01,P01_18,117458,117663,7
P01_18_419,P01,P01_18,118052,119115,7
P01_18_42,P01,P01_18,8459,8515,5
P01_18_421,P01,P01_18,119827,119884,1
P01_18_422,P01,P01_18,119858,120068,0
P01_18_424,P01,P01_18,120334,120403,1
P01_18_425,P01,P01_18,120384,120451,0
P01_18_427,P01,P01_18,121026,121064,1
P01_18_429,P01,P01_18,121054,121107,0
P01_18_43,P01,P01_18,8510,8555,4
P01_18_430,P01,P01_18,121210,121258,1
P01_18_431,P01,P01_18,121256,121343,3
P01_18_432,P01,P01_18,121499,121547,0
P01_18_438,P01,P01_18,122481,122549,0
P01_18_44,P01,P01_18,8561,8710,4
P01_18_441,P01,P01_18,124166,124226,1
P01_18_442,P01,P01_18,124697,124757,0
P01_18_449,P01,P01_18,130599,130688,0
P01_18_45,P01,P01_18,8838,8938,3
P01_18_450,P01,P01_18,130907,130971,0
P01_18_453,P01,P01_18,131274,131372,1
P01_18_457,P01,P01_18,132114,132189,1
P01_18_458,P01,P01_18,132913,132980,0
P01_18_46,P01,P01_18,8959,9055,0
P01_18_460,P01,P01_18,133421,133473,1
P01_18_461,P01,P01_18,133535,133620,0
P01_18_462,P01,P01_18,133596,133674,1
P01_18_463,P01,P01_18,133638,133744,3
P01_18_464,P01,P01_18,133963,134031,0
P01_18_465,P01,P01_18,134037,134170,4
P01_18_466,P01,P01_18,134176,134293,5
P01_18_467,P01,P01_18,134355,134469,0
P01_18_468,P01,P01_18,134677,134767,0
P01_18_47,P01,P01_18,9054,9110,4
P01_18_470,P01,P01_18,135124,135263,1
P01_18_471,P01,P01_18,135269,135401,1
P01_18_472,P01,P01_18,135510,135570,0
P01_18_477,P01,P01_18,140265,140341,0
P01_18_48,P01,P01_18,9156,9256,0
P01_18_480,P01,P01_18,140600,140707,1
P01_18_481,P01,P01_18,140915,140984,0
P01_18_482,P01,P01_18,141024,141096,0
P01_18_484,P01,P01_18,142587,142698,1
P01_18_485,P01,P01_18,143507,143611,0
P01_18_486,P01,P01_18,143611,143714,1
P01_18_487,P01,P01_18,143720,143832,1
P01_18_488,P01,P01_18,143881,143933,0
P01_18_489,P01,P01_18,143931,144663,2
P01_18_49,P01,P01_18,9163,10243,7
P01_18_490,P01,P01_18,144639,144699,1
P01_18_491,P01,P01_18,144705,144759,0
P01_18_492,P01,P01_18,144751,145047,2
P01_18_493,P01,P01_18,145023,145071,1
P01_18_494,P01,P01_18,145065,145143,0
P01_18_495,P01,P01_18,145152,145432,2
P01_18_496,P01,P01_18,145423,145453,1
P01_18_497,P01,P01_18,145454,145529,0
P01_18_498,P01,P01_18,145529,146100,2
P01_18_499,P01,P01_18,146108,146247,6
P01_18_5,P01,P01_18,741,831,4
P01_18_500,P01,P01_18,146229,146320,2
P01_18_501,P01,P01_18,146326,146730,2
P01_18_502,P01,P01_18,146736,147232,2
P01_18_503,P01,P01_18,147379,147472,1
P01_18_504,P01,P01_18,147472,147677,2
P01_18_505,P01,P01_18,147649,147707,1
P01_18_506,P01,P01_18,147690,147740,0
P01_18_507,P01,P01_18,147721,147955,2
P01_18_508,P01,P01_18,147952,148035,1
P01_18_510,P01,P01_18,148297,148350,2
P01_18_511,P01,P01_18,148329,148374,0
P01_18_512,P01,P01_18,148380,148725,2
P01_18_513,P01,P01_18,148694,149460,2
P01_18_514,P01,P01_18,149462,149595,1
P01_18_516,P01,P01_18,149778,150427,2
P01_18_517,P01,P01_18,150495,150613,1
P01_18_518,P01,P01_18,150601,150710,0
P01_18_519,P01,P01_18,150676,150725,2
P01_18_52,P01,P01_18,11556,11631,0
P01_18_520,P01,P01_18,150748,150853,1
P01_18_522,P01,P01_18,151299,151354,3
P01_18_524,P01,P01_18,151374,151405,4
P01_18_526,P01,P01_18,151706,151758,0
P01_18_529,P01,P01_18,153105,153169,1
P01_18_53,P01,P01_18,11921,12041,1
P01_18_531,P01,P01_18,154272,154332,0
P01_18_532,P01,P01_18,154354,154399,1
P01_18_533,P01,P01_18,154382,154444,0
P01_18_534,P01,P01_18,154454,154518,3
P01_18_536,P01,P01_18,154856,154916,1
P01_18_538,P01,P01_18,155288,155325,1
P01_18_539,P01,P01_18,155370,155430,0
P01_18_54,P01,P01_18,12304,12351,3
P01_18_541,P01,P01_18,157377,157459,1
P01_18_542,P01,P01_18,157465,157516,0
P01_18_545,P01,P01_18,157835,158105,1
P01_18_547,P01,P01_18,160817,160892,0
P01_18_549,P01,P01_18,161611,161718,0
P01_18_554,P01,P01_18,162321,162390,1
P01_18_556,P01,P01_18,163115,163208,1
P01_18_56,P01,P01_18,13126,13302,4
P01_18_562,P01,P01_18,169781,169878,0
P01_18_566,P01,P01_18,173237,173291,1
P01_18_569,P01,P01_18,174375,174420,0
P01_18_57,P01,P01_18,13353,13452,1
P01_18_570,P01,P01_18,174479,174531,3
P01_18_571,P01,P01_18,174536,174612,5
P01_18_572,P01,P01_18,174586,174662,4
P01_18_573,P01,P01_18,174968,175013,0
P01_18_574,P01,P01_18,175022,175114,4
P01_18_575,P01,P01_18,175319,175445,3
P01_18_577,P01,P01_18,175555,175607,5
P01_18_578,P01,P01_18,175611,175713,4
P01_18_579,P01,P01_18,175989,176058,0
P01_18_58,P01,P01_18,13441,13501,0
P01_18_586,P01,P01_18,181797,181888,0
P01_18_589,P01,P01_18,182317,182401,1
P01_18_590,P01,P01_18,182462,182560,0
P01_18_595,P01,P01_18,183178,183216,1
P01_18_598,P01,P01_18,185036,185136,1
P01_18_6,P01,P01_18,817,963,0
P01_18_601,P01,P01_18,187146,187206,0
P01_18_605,P01,P01_18,191755,191812,0
P01_18_608,P01,P01_18,193777,193828,0
P01_18_611,P01,P01_18,194172,194292,1
P01_18_612,P01,P01_18,194237,194316,0
P01_18_614,P01,P01_18,195014,195087,0
P01_18_616,P01,P01_18,195317,195389,1
P01_18_618,P01,P01_18,196057,196147,0
P01_18_619,P01,P01_18,196082,196217,0
P01_18_624,P01,P01_18,196539,196596,1
P01_18_628,P01,P01_18,200355,200430,1
P01_18_630,P01,P01_18,202503,202563,0
P01_18_633,P01,P01_18,204526,204586,0
P01_18_636,P01,P01_18,204945,205044,1
P01_18_637,P01,P01_18,205036,205081,0
P01_18_644,P01,P01_18,210537,210601,0
P01_18_647,P01,P01_18,210930,211005,1
P01_18_649,P01,P01_18,211960,212015,0
P01_18_65,P01,P01_18,21057,21184,1
P01_18_652,P01,P01_18,212247,212288,1
P01_18_656,P01,P01_18,214817,214961,0
P01_18_657,P01,P01_18,214988,215093,1
P01_18_658,P01,P01_18,215174,215327,0
P01_18_659,P01,P01_18,215305,215448,1
P01_18_66,P01,P01_18,21182,21235,0
P01_18_667,P01,P01_18,216988,217088,1
P01_18_668,P01,P01_18,217082,217173,0
P01_18_67,P01,P01_18,21241,21456,7
P01_18_676,P01,P01_18,219084,219203,1
P01_18_677,P01,P01_18,219223,219287,1
P01_18_678,P01,P01_18,219492,219577,1
P01_18_68,P01,P01_18,21597,21736,7
P01_18_680,P01,P01_18,219985,220024,0
P01_18_682,P01,P01_18,220648,220785,1
P01_18_683,P01,P01_18,220901,220947,6
P01_18_684,P01,P01_18,220938,221098,2
P01_18_685,P01,P01_18,221052,221119,1
P01_18_687,P01,P01_18,221305,221380,0
P01_18_688,P01,P01_18,221372,221507,1
P01_18_69,P01,P01_18,21754,21792,1
P01_18_7,P01,P01_18,914,964,0
P01_18_70,P01,P01_18,21784,21829,1
P01_18_71,P01,P01_18,21817,21850,0
P01_18_73,P01,P01_18,22494,22548,3
P01_18_75,P01,P01_18,22596,22627,4
P01_18_76,P01,P01_18,22708,22783,1
P01_18_77,P01,P01_18,22827,22912,0
P01_18_78,P01,P01_18,22929,23009,3
P01_18_79,P01,P01_18,23059,23134,6
P01_18_8,P01,P01_18,1072,1210,1
P01_18_82,P01,P01_18,23649,23698,4
P01_18_83,P01,P01_18,23761,23853,1
P01_18_84,P01,P01_18,23859,23889,6
P01_18_85,P01,P01_18,24019,24099,0
P01_18_86,P01,P01_18,24102,24177,0
P01_18_87,P01,P01_18,24166,24745,7
P01_18_88,P01,P01_18,24862,26653,7
P01_18_89,P01,P01_18,26676,26730,1
P01_18_9,P01,P01_18,1195,1234,1
P01_18_90,P01,P01_18,26735,26790,3
P01_18_91,P01,P01_18,26799,26859,3
P01_18_92,P01,P01_18,26974,27052,0
P01_18_93,P01,P01_18,27068,27160,1
P01_18_94,P01,P01_18,27207,27283,1
P01_18_95,P01,P01_18,27219,27299,4
P01_18_96,P01,P01_18,27294,27349,3
P01_18_97,P01,P01_18,27355,27463,5
P01_18_98,P01,P01_18,27484,27592,4
P01_18_99,P01,P01_18,27877,27948,0
P01_19_1,P01,P01_19,253,307,1
P01_19_10,P01,P01_19,1137,1182,0
P01_19_101,P01,P01_19,19602,20248,2
P01_19_102,P01,P01_19,20029,20317,2
P01_19_103,P01,P01_19,20488,20541,3
P01_19_105,P01,P01_19,20562,20605,4
P01_19_106,P01,P01_19,20687,21495,2
P01_19_108,P01,P01_19,21316,21483,2
P01_19_109,P01,P01_19,21489,22672,2
P01_19_11,P01,P01_19,1188,1594,2
P01_19_110,P01,P01_19,22266,23424,2
P01_19_111,P01,P01_19,23470,23906,2
P01_19_112,P01,P01_19,23901,24061,2
P01_19_113,P01,P01_19,24048,24177,6
P01_19_114,P01,P01_19,24183,24321,2
P01_19_115,P01,P01_19,24324,24655,2
P01_19_116,P01,P01_19,24339,24505,2
P01_19_117,P01,P01_19,24479,24615,2
P01_19_118,P01,P01_19,24695,24799,2
P01_19_119,P01,P01_19,24805,24847,1
P01_19_12,P01,P01_19,1609,1647,1
P01_19_120,P01,P01_19,24853,24934,2
P01_19_121,P01,P01_19,24923,25154,2
P01_19_124,P01,P01_19,25349,25999,2
P01_19_125,P01,P01_19,25999,26046,1
P01_19_129,P01,P01_19,26789,26860,0
P01_19_13,P01,P01_19,1637,1697,0
P01_19_131,P01,P01_19,27129,27204,5
P01_19_132,P01,P01_19,27229,27276,0
P01_19_133,P01,P01_19,27282,27802,4
P01_19_134,P01,P01_19,28016,28116,3
P01_19_135,P01,P01_19,28299,28377,4
P01_19_14,P01,P01_19,1703,1928,2
P01_19_15,P01,P01_19,1944,1987,1
P01_19_16,P01,P01_19,1985,2045,0
P01_19_17,P01,P01_19,2046,2104,6
P01_19_18,P01,P01_19,2060,2178,2
P01_19_2,P01,P01_19,424,479,3
P01_19_20,P01,P01_19,2181,3181,2
P01_19_21,P01,P01_19,3172,3291,1
P01_19_22,P01,P01_19,3260,3306,0
P01_19_23,P01,P01_19,3304,4098,2
P01_19_24,P01,P01_19,4070,4135,1
P01_19_25,P01,P01_19,4140,4200,0
P01_19_26,P01,P01_19,4195,4923,2
P01_19_27,P01,P01_19,4810,4995,1
P01_19_28,P01,P01_19,5036,5172,0
P01_19_29,P01,P01_19,5132,5264,2
P01_19_30,P01,P01_19,5500,5551,1
P01_19_31,P01,P01_19,5527,5629,0
P01_19_32,P01,P01_19,5600,5777,2
P01_19_33,P01,P01_19,5770,5818,1
P01_19_35,P01,P01_19,5961,7329,2
P01_19_36,P01,P01_19,7297,7351,1
P01_19_37,P01,P01_19,7357,7840,2
P01_19_39,P01,P01_19,7666,8711,2
P01_19_4,P01,P01_19,510,546,4
P01_19_40,P01,P01_19,8717,9133,2
P01_19_41,P01,P01_19,9117,9147,1
P01_19_42,P01,P01_19,9153,9289,6
P01_19_43,P01,P01_19,9240,9302,0
P01_19_44,P01,P01_19,9317,9371,2
P01_19_45,P01,P01_19,9345,9526,2
P01_19_46,P01,P01_19,9532,9727,2
P01_19_47,P01,P01_19,10428,10893,2
P01_19_48,P01,P01_19,10951,11189,2
P01_19_49,P01,P01_19,11260,11408,1
P01_19_5,P01,P01_19,643,724,1
P01_19_50,P01,P01_19,11434,11493,0
P01_19_51,P01,P01_19,11499,11747,2
P01_19_52,P01,P01_19,11752,11807,1
P01_19_53,P01,P01_19,11813,11866,0
P01_19_54,P01,P01_19,11872,12140,2
P01_19_55,P01,P01_19,12146,12221,1
P01_19_56,P01,P01_19,12197,12248,0
P01_19_57,P01,P01_19,12268,12507,2
P01_19_58,P01,P01_19,12497,12558,1
P01_19_59,P01,P01_19,12543,12584,0
P01_19_6,P01,P01_19,762,807,0
P01_19_60,P01,P01_19,12600,12752,2
P01_19_61,P01,P01_19,12743,12796,0
P01_19_62,P01,P01_19,12775,12903,2
P01_19_63,P01,P01_19,12883,13077,2
P01_19_64,P01,P01_19,13080,13125,1
P01_19_65,P01,P01_19,13155,13191,0
P01_19_66,P01,P01_19,13197,13590,2
P01_19_67,P01,P01_19,13581,13619,0
P01_19_68,P01,P01_19,13618,14023,2
P01_19_69,P01,P01_19,14060,14114,2
P01_19_7,P01,P01_19,844,905,0
P01_19_70,P01,P01_19,14116,14210,1
P01_19_71,P01,P01_19,14221,14266,0
P01_19_72,P01,P01_19,14290,14716,2
P01_19_73,P01,P01_19,14722,14785,1
P01_19_74,P01,P01_19,14790,14841,0
P01_19_75,P01,P01_19,14875,15235,2
P01_19_76,P01,P01_19,15271,15376,1
P01_19_78,P01,P01_19,15621,15696,2
P01_19_79,P01,P01_19,15666,15715,0
P01_19_80,P01,P01_19,15712,16554,2
P01_19_82,P01,P01_19,16617,16647,1
P01_19_83,P01,P01_19,16660,16767,2
P01_19_84,P01,P01_19,16680,17460,2
P01_19_85,P01,P01_19,16863,16894,0
P01_19_86,P01,P01_19,16900,17191,2
P01_19_87,P01,P01_19,17151,17252,1
P01_19_88,P01,P01_19,17469,17918,1
P01_19_89,P01,P01_19,17920,17992,0
P01_19_9,P01,P01_19,1050,1110,1
P01_19_91,P01,P01_19,18063,18192,2
P01_19_92,P01,P01_19,18123,18193,0
P01_19_93,P01,P01_19,18199,18288,2
P01_19_97,P01,P01_19,18591,19016,2
P01_19_98,P01,P01_19,18607,19011,2
P01_19_99,P01,P01_19,18891,19461,2
P08_01_10,P08,P08_01,1653,1729,2
P08_01_100,P08,P08_01,24870,24925,4
P08_01_101,P08,P08_01,25063,25103,0
P08_01_103,P08,P08_01,25547,25691,0
P08_01_104,P08,P08_01,25659,25705,1
P08_01_107,P08,P08_01,26213,26286,0
P08_01_109,P08,P08_01,26362,26580,0
P08_01_11,P08,P08_01,1875,1971,3
P08_01_111,P08,P08_01,26859,27034,0
P08_01_113,P08,P08_01,27853,27909,0
P08_01_114,P08,P08_01,27915,27981,2
P08_01_117,P08,P08_01,28809,28882,0
P08_01_118,P08,P08_01,28883,28962,1
P08_01_12,P08,P08_01,1951,2020,0
P08_01_120,P08,P08_01,29313,29389,0
P08_01_121,P08,P08_01,29394,29544,1
P08_01_122,P08,P08_01,29826,29914,0
P08_01_123,P08,P08_01,29916,30020,1
P08_01_124,P08,P08_01,30009,30382,1
P08_01_126,P08,P08_01,31319,31408,5
P08_01_128,P08,P08_01,31681,31746,3
P08_01_129,P08,P08_01,31722,31811,1
P08_01_13,P08,P08_01,2133,2304,5
P08_01_130,P08,P08_01,31802,31872,0
P08_01_131,P08,P08_01,32217,32316,6
P08_01_132,P08,P08_01,32353,32410,3
P08_01_133,P08,P08_01,32382,32555,1
P08_01_134,P08,P08_01,32727,32828,0
P08_01_135,P08,P08_01,33070,33445,5
P08_01_136,P08,P08_01,33150,33204,6
P08_01_138,P08,P08_01,33247,33297,1
P08_01_139,P08,P08_01,33498,33558,0
P08_01_14,P08,P08_01,2565,2645,6
P08_01_140,P08,P08_01,33639,33708,1
P08_01_141,P08,P08_01,33705,33825,2
P08_01_142,P08,P08_01,33832,33956,0
P08_01_143,P08,P08_01,34223,34538,2
P08_01_145,P08,P08_01,34921,35088,3
P08_01_146,P08,P08_01,34924,34994,3
P08_01_147,P08,P08_01,35124,35260,1
P08_01_148,P08,P08_01,35267,35337,4
P08_01_149,P08,P08_01,35343,35719,1
P08_01_15,P08,P08_01,2671,3201,4
P08_01_150,P08,P08_01,35725,35820,4
P08_01_151,P08,P08_01,35858,36002,2
P08_01_152,P08,P08_01,36031,36219,2
P08_01_154,P08,P08_01,36363,36438,0
P08_01_16,P08,P08_01,3234,3323,1
P08_01_17,P08,P08_01,3303,3508,6
P08_01_19,P08,P08_01,3956,4008,3
P08_01_2,P08,P08_01,356,433,0
P08_01_20,P08,P08_01,4006,4080,1
P08_01_21,P08,P08_01,4237,4311,3
P08_01_22,P08,P08_01,4342,4447,0
P08_01_23,P08,P08_01,4480,4539,3
P08_01_24,P08,P08_01,4528,4614,0
P08_01_25,P08,P08_01,5271,5659,0
P08_01_26,P08,P08_01,5502,5681,0
P08_01_27,P08,P08_01,5809,6082,0
P08_01_28,P08,P08_01,6549,6771,0
P08_01_29,P08,P08_01,6828,7116,1
P08_01_3,P08,P08_01,437,537,4
P08_01_30,P08,P08_01,7215,7262,3
P08_01_31,P08,P08_01,7297,7330,0
P08_01_32,P08,P08_01,7349,7395,0
P08_01_33,P08,P08_01,7397,7485,0
P08_01_34,P08,P08_01,7660,7704,3
P08_01_35,P08,P08_01,7765,7914,0
P08_01_36,P08,P08_01,8036,8196,3
P08_01_37,P08,P08_01,8181,8431,0
P08_01_4,P08,P08_01,638,810,0
P08_01_40,P08,P08_01,8967,9048,3
P08_01_41,P08,P08_01,9054,9157,0
P08_01_42,P08,P08_01,9199,9261,1
P08_01_43,P08,P08_01,9265,9362,3
P08_01_46,P08,P08_01,9900,9990,3
